,Distance,Elevation Gain,Max Grade,Average Grade,Moving Time
578,39.74,130.40000915527344,10.76384735107422,-0.1997740715742111,4802.0
579,20.01,0.0,0.0,0.0,2068.0
580,23.42,112.60000610351562,5.061329364776611,0.012805419974029,2815.0
581,10.14,47.00000762939453,3.417101621627808,-0.1103803217411041,1251.0
582,75.28,487.0,10.323274612426758,0.0326751172542572,12177.0
583,24.03,115.0,8.126859664916992,0.0840406417846679,2900.0
584,5.14,21.59999084472656,9.22785758972168,0.1904229521751403,669.0
585,3.29,58.400001525878906,10.342595100402832,0.0,462.0
586,15.4,0.0,0.7291750311851501,-7.224898815155029,1036.0
592,24.47,92.71599578857422,4.61863374710083,0.0275002736598253,2508.0
593,29.16,604.2999877929688,15.9993896484375,-0.1539780348539352,3986.0
596,5.19,26.015003204345703,3.771427869796753,0.0011369121493771,614.0
597,45.54,681.2890014648438,15.479686737060549,0.3029653429985046,7039.0
598,78.53,1266.0,16.320589065551758,-0.0045842067338526,11725.0
602,30.77,55.98699951171875,6.577254295349121,-0.0075672506354749,3873.0
603,32.77,265.9049987792969,10.192371368408203,0.1483014672994613,4433.0
604,22.15,0.0,0.0,0.0,5415.0
605,68.61,956.0,15.100838661193848,0.0055379276163876,10498.0
606,18.49,39.42399978637695,3.832554340362549,0.0337839499115943,2244.0
607,31.9,654.3999633789062,12.000457763671877,-0.0065829954110085,5315.0
610,5.85,210.73399353027344,10.15853500366211,3.0095136165618896,1706.0
613,41.09,282.0,9.19545841217041,0.013139771297574,6216.0
614,8.52,702.3359375,14.148974418640137,8.234681129455566,3743.0
618,33.78,166.5050048828125,6.916776657104492,0.014641486108303,4284.0
622,55.45,298.0,8.892049789428711,0.017670951783657,8352.0
624,59.25,302.0,4.873880863189697,-0.006075776182115,7146.0
626,15.53,136.0,10.0,0.00128725473769,1945.0
627,3.28,15.0,5.217391014099121,-0.0792441368103027,383.0
629,66.43,344.0,11.764997482299805,0.0036127436906099,8154.0
631,52.31,617.0,12.055784225463867,0.0110860234126448,9428.0
633,17.73,0.0,0.0,0.0,2355.0
634,38.98,292.0,7.136826992034912,-0.0005130454665049,4652.0
636,7.23,2.0999999046325684,0.983291745185852,-0.0124385328963398,1949.0
639,40.0,342.0,6.906785488128662,0.153502881526947,4799.0
640,66.05,402.0,7.443869113922119,0.0154417268931865,9839.0
642,24.03,174.0,4.456242561340332,-0.0490904636681079,2812.0
644,74.06,422.0,7.101560592651367,0.0245745815336704,10177.0
649,70.25,918.0,12.589590072631836,0.0296070054173469,11506.0
650,34.0,145.0,6.109991550445557,-0.1335318982601165,3636.0
652,79.54,1057.0,19.224992752075195,0.0168469063937664,13402.0
653,107.62,1121.0,8.907580375671387,-0.0092912493273615,16867.0
654,84.23,929.0,11.089191436767578,0.0009497411665506,12834.0
658,68.63,721.0,14.117790222167969,-0.0029139332473278,11481.0
659,93.61,731.0,8.948506355285645,0.0119643742218613,15347.0
661,28.52,248.0,10.0585298538208,-0.9191563725471495,3250.0
664,27.19,632.0,11.49501895904541,1.4136178493499756,4775.0
666,30.8,153.0,7.643683433532715,-0.7961089015007019,3149.0
669,59.14,904.0,17.684946060180664,0.0108218966051936,11580.0
672,11.45,46.0,4.661978244781494,0.0139743508771061,1264.0
674,27.14,84.0,3.838712930679321,-0.0552661046385765,2937.0
675,11.64,34.0,3.5149354934692383,-0.0824121534824371,1222.0
677,42.44,365.0,11.627673149108888,0.1620932221412658,5112.0
680,13.0,39.0,3.0722150802612305,0.1230867728590965,1423.0
683,29.6,355.0,11.163472175598145,0.1270302534103393,3810.0
